MapUnit_Name,veg_ha,pct_of_total
California Juniper / Blackbush Woodland Association,5.791962722171012,5.605423440836265
Joshua Tree - California Juniper / Nevada Ephedra Woodland Association,20.063446738058683,19.417271837573036
Joshua Tree / Blackbush Woodland Association,0.5915909410248851,0.572537823061867
Mojave Yucca - Blackbush Shrubland Association,2.1870584328090414,2.1166207715424004
Muller Oak - California Buckwheat - Narrowleaf Goldenbush Shrubland Association,11.75939648663272,11.380666602693726
Red Brome - Mediterranean Grass Semi-Natural Herbaceous Stands,5.630806387280973,5.449457399519399
Singleleaf Pinyon / Muller Oak Woodland Association,57.30357397301303,55.4580221247733
Total Burned Area,103.32783568099035,100.0
